,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,license,dateupload,datetaken,datetakengranularity,datetakenunknown,views,machine_tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,url_o,height_o,width_o,url_m,height_m,width_m,url_t,height_t,width_t,url_n,height_n,width_n
4347491550,4347491550,68222897@N00,04b6b57273,4009,5,p3,1,0,0,3,1265844835,2010-02-11 00:33:55,0,1,35,,47.041574,12.710047,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4009/4347491550_3a077ee4cd_o.jpg,2472,7423,https://live.staticflickr.com/4009/4347491550_04b6b57273.jpg,167,500,https://live.staticflickr.com/4009/4347491550_04b6b57273_t.jpg,33,100,https://live.staticflickr.com/4009/4347491550_04b6b57273_n.jpg,107,320
4347490504,4347490504,68222897@N00,75b7c87122,4016,5,p2,1,0,0,3,1265844806,2010-02-11 00:33:26,0,1,40,,47.034188,12.716752,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4016/4347490504_32218cea06_o.jpg,1983,5665,https://live.staticflickr.com/4016/4347490504_75b7c87122.jpg,175,500,https://live.staticflickr.com/4016/4347490504_75b7c87122_t.jpg,35,100,https://live.staticflickr.com/4016/4347490504_75b7c87122_n.jpg,112,320
4346742749,4346742749,68222897@N00,8da0ba616d,4059,5,p1,1,0,0,3,1265844781,2010-02-11 00:33:01,0,1,41,,47.035816,12.715605,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4059/4346742749_2448eb7e0c_o.jpg,2419,9700,https://live.staticflickr.com/4059/4346742749_8da0ba616d.jpg,125,500,https://live.staticflickr.com/4059/4346742749_8da0ba616d_t.jpg,25,100,https://live.staticflickr.com/4059/4346742749_8da0ba616d_n.jpg,80,320
4347488130,4347488130,68222897@N00,8df67e505e,4016,5,DSC_0336,1,0,0,3,1265844740,2009-10-01 14:45:05,0,0,35,,47.041580,12.709919,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4016/4347488130_caa8092cd2_o.jpg,2592,3872,https://live.staticflickr.com/4016/4347488130_8df67e505e.jpg,335,500,https://live.staticflickr.com/4016/4347488130_8df67e505e_t.jpg,67,100,https://live.staticflickr.com/4016/4347488130_8df67e505e_n.jpg,214,320
4347486282,4347486282,68222897@N00,14132f6088,4006,5,DSC_0335,1,0,0,3,1265844693,2009-10-01 14:44:20,0,0,26,,47.041574,12.710047,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4006/4347486282_616d69319a_o.jpg,2592,3872,https://live.staticflickr.com/4006/4347486282_14132f6088.jpg,335,500,https://live.staticflickr.com/4006/4347486282_14132f6088_t.jpg,67,100,https://live.staticflickr.com/4006/4347486282_14132f6088_n.jpg,214,320
4346737517,4346737517,68222897@N00,b38d39b3f5,4012,5,DSC_0330,1,0,0,3,1265844642,2009-10-01 14:43:24,0,0,27,,47.041574,12.710047,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4012/4346737517_d1bbe22355_o.jpg,3872,2592,https://live.staticflickr.com/4012/4346737517_b38d39b3f5.jpg,500,335,https://live.staticflickr.com/4012/4346737517_b38d39b3f5_t.jpg,100,67,https://live.staticflickr.com/4012/4346737517_b38d39b3f5_n.jpg,320,214
4347481856,4347481856,68222897@N00,26c368bbb0,2727,3,DSC_0329,1,0,0,3,1265844582,2009-10-01 14:43:02,0,0,29,,47.041574,12.710047,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2727/4347481856_8572eb3d16_o.jpg,2592,3872,https://live.staticflickr.com/2727/4347481856_26c368bbb0.jpg,335,500,https://live.staticflickr.com/2727/4347481856_26c368bbb0_t.jpg,67,100,https://live.staticflickr.com/2727/4347481856_26c368bbb0_n.jpg,214,320
4346733643,4346733643,68222897@N00,6b1c309cc9,2678,3,DSC_0328,1,0,0,3,1265844536,2009-09-30 16:06:08,0,0,29,,47.034238,12.716908,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2678/4346733643_cb4f33dfb2_o.jpg,2592,3872,https://live.staticflickr.com/2678/4346733643_6b1c309cc9.jpg,335,500,https://live.staticflickr.com/2678/4346733643_6b1c309cc9_t.jpg,67,100,https://live.staticflickr.com/2678/4346733643_6b1c309cc9_n.jpg,214,320
4346731143,4346731143,68222897@N00,b19ebc2d16,4013,5,DSC_0327,1,0,0,3,1265844470,2009-09-30 16:05:52,0,0,28,,47.034238,12.716908,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4013/4346731143_c44c69fb30_o.jpg,2592,3872,https://live.staticflickr.com/4013/4346731143_b19ebc2d16.jpg,335,500,https://live.staticflickr.com/4013/4346731143_b19ebc2d16_t.jpg,67,100,https://live.staticflickr.com/4013/4346731143_b19ebc2d16_n.jpg,214,320
4347475448,4347475448,68222897@N00,b2c7f716aa,4037,5,DSC_0326,1,0,0,3,1265844417,2009-09-30 16:05:15,0,0,26,,47.034238,12.716908,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4037/4347475448_26fcb1d41e_o.jpg,2592,3872,https://live.staticflickr.com/4037/4347475448_b2c7f716aa.jpg,335,500,https://live.staticflickr.com/4037/4347475448_b2c7f716aa_t.jpg,67,100,https://live.staticflickr.com/4037/4347475448_b2c7f716aa_n.jpg,214,320
4347472778,4347472778,68222897@N00,518cbdb43f,4060,5,DSC_0325,1,0,0,3,1265844350,2009-09-30 14:37:04,0,0,38,,47.034238,12.716908,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4060/4347472778_2a8dbda6d9_o.jpg,2592,3872,https://live.staticflickr.com/4060/4347472778_518cbdb43f.jpg,335,500,https://live.staticflickr.com/4060/4347472778_518cbdb43f_t.jpg,67,100,https://live.staticflickr.com/4060/4347472778_518cbdb43f_n.jpg,214,320
4347471198,4347471198,68222897@N00,001ca583c8,4034,5,DSC_0324,1,0,0,3,1265844305,2009-09-30 14:35:37,0,0,27,,47.034238,12.716908,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4034/4347471198_7878a855c7_o.jpg,2592,3872,https://live.staticflickr.com/4034/4347471198_001ca583c8.jpg,335,500,https://live.staticflickr.com/4034/4347471198_001ca583c8_t.jpg,67,100,https://live.staticflickr.com/4034/4347471198_001ca583c8_n.jpg,214,320
4347468548,4347468548,68222897@N00,e821da2499,2668,3,DSC_0323,1,0,0,3,1265844233,2009-09-30 14:35:04,0,0,31,,47.034238,12.716908,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2668/4347468548_29fd998526_o.jpg,2592,3872,https://live.staticflickr.com/2668/4347468548_e821da2499.jpg,335,500,https://live.staticflickr.com/2668/4347468548_e821da2499_t.jpg,67,100,https://live.staticflickr.com/2668/4347468548_e821da2499_n.jpg,214,320
4347466404,4347466404,68222897@N00,be1f7c0083,4023,5,DSC_0322,1,0,0,3,1265844174,2009-09-30 14:34:51,0,0,27,,47.034238,12.716908,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4023/4347466404_77626732e0_o.jpg,2592,3872,https://live.staticflickr.com/4023/4347466404_be1f7c0083.jpg,335,500,https://live.staticflickr.com/4023/4347466404_be1f7c0083_t.jpg,67,100,https://live.staticflickr.com/4023/4347466404_be1f7c0083_n.jpg,214,320
4346716897,4346716897,68222897@N00,cbd2b2a7b0,4020,5,DSC_0321,1,0,0,3,1265844090,2009-09-30 14:33:49,0,0,36,,47.034238,12.716908,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4020/4346716897_cb528f916e_o.jpg,2592,3872,https://live.staticflickr.com/4020/4346716897_cbd2b2a7b0.jpg,335,500,https://live.staticflickr.com/4020/4346716897_cbd2b2a7b0_t.jpg,67,100,https://live.staticflickr.com/4020/4346716897_cbd2b2a7b0_n.jpg,214,320
4347460442,4347460442,68222897@N00,a87ef6f9b7,4007,5,DSC_0318,1,0,0,3,1265844023,2009-09-30 14:33:19,0,0,31,,47.034238,12.716908,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4007/4347460442_a2fbdfdc10_o.jpg,2592,3872,https://live.staticflickr.com/4007/4347460442_a87ef6f9b7.jpg,335,500,https://live.staticflickr.com/4007/4347460442_a87ef6f9b7_t.jpg,67,100,https://live.staticflickr.com/4007/4347460442_a87ef6f9b7_n.jpg,214,320
4346711169,4346711169,68222897@N00,0cf161a4b7,4046,5,DSC_0317,1,0,0,3,1265843943,2009-09-30 14:32:59,0,0,36,,47.034205,12.716530,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4046/4346711169_a48f0c99d7_o.jpg,2592,3872,https://live.staticflickr.com/4046/4346711169_0cf161a4b7.jpg,335,500,https://live.staticflickr.com/4046/4346711169_0cf161a4b7_t.jpg,67,100,https://live.staticflickr.com/4046/4346711169_0cf161a4b7_n.jpg,214,320
4346708825,4346708825,68222897@N00,f74bfb8d00,2799,3,DSC_0316,1,0,0,3,1265843886,2009-09-30 14:20:08,0,0,36,,47.034205,12.716530,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2799/4346708825_bcd6d58187_o.jpg,2592,3872,https://live.staticflickr.com/2799/4346708825_f74bfb8d00.jpg,335,500,https://live.staticflickr.com/2799/4346708825_f74bfb8d00_t.jpg,67,100,https://live.staticflickr.com/2799/4346708825_f74bfb8d00_n.jpg,214,320
4347452364,4347452364,68222897@N00,2e35612c16,2605,3,DSC_0310,1,0,0,3,1265843816,2009-09-30 14:19:17,0,0,31,,47.033572,12.717025,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2605/4347452364_13584511f5_o.jpg,2592,3872,https://live.staticflickr.com/2605/4347452364_2e35612c16.jpg,335,500,https://live.staticflickr.com/2605/4347452364_2e35612c16_t.jpg,67,100,https://live.staticflickr.com/2605/4347452364_2e35612c16_n.jpg,214,320
4347449750,4347449750,68222897@N00,5e814c64e1,2742,3,DSC_0309,1,0,0,3,1265843746,2009-09-30 14:18:00,0,0,143,,47.033572,12.717025,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2742/4347449750_9d361a2040_o.jpg,3872,2592,https://live.staticflickr.com/2742/4347449750_5e814c64e1.jpg,500,335,https://live.staticflickr.com/2742/4347449750_5e814c64e1_t.jpg,100,67,https://live.staticflickr.com/2742/4347449750_5e814c64e1_n.jpg,320,214
4346701425,4346701425,68222897@N00,e9e6de0922,4020,5,DSC_0308,1,0,0,3,1265843694,2009-09-30 14:17:40,0,0,34,,47.033572,12.717025,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4020/4346701425_dc8b7ea3e2_o.jpg,3872,2592,https://live.staticflickr.com/4020/4346701425_e9e6de0922.jpg,500,335,https://live.staticflickr.com/4020/4346701425_e9e6de0922_t.jpg,100,67,https://live.staticflickr.com/4020/4346701425_e9e6de0922_n.jpg,320,214
4346698825,4346698825,68222897@N00,4c153cfbf8,2760,3,DSC_0306,1,0,0,3,1265843630,2009-09-30 12:02:04,0,0,35,,47.033572,12.717025,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2760/4346698825_20de235e10_o.jpg,2592,3872,https://live.staticflickr.com/2760/4346698825_4c153cfbf8.jpg,335,500,https://live.staticflickr.com/2760/4346698825_4c153cfbf8_t.jpg,67,100,https://live.staticflickr.com/2760/4346698825_4c153cfbf8_n.jpg,214,320
4346696755,4346696755,68222897@N00,19aaa53d6a,4033,5,DSC_0304,1,0,0,3,1265843577,2009-09-30 12:01:04,0,0,31,,47.033572,12.717025,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4033/4346696755_961671eb58_o.jpg,2592,3872,https://live.staticflickr.com/4033/4346696755_19aaa53d6a.jpg,335,500,https://live.staticflickr.com/4033/4346696755_19aaa53d6a_t.jpg,67,100,https://live.staticflickr.com/4033/4346696755_19aaa53d6a_n.jpg,214,320
4347440794,4347440794,68222897@N00,6bc5cf89fe,4002,5,DSC_0303,1,0,0,3,1265843519,2009-09-30 12:00:48,0,0,33,,47.033572,12.717025,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4002/4347440794_708f0440c9_o.jpg,2592,3872,https://live.staticflickr.com/4002/4347440794_6bc5cf89fe.jpg,335,500,https://live.staticflickr.com/4002/4347440794_6bc5cf89fe_t.jpg,67,100,https://live.staticflickr.com/4002/4347440794_6bc5cf89fe_n.jpg,214,320
4346692183,4346692183,68222897@N00,95f980b675,4023,5,DSC_0302,1,0,0,3,1265843454,2009-09-30 11:59:45,0,0,38,,47.033447,12.717091,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4023/4346692183_fe485844b2_o.jpg,2592,3872,https://live.staticflickr.com/4023/4346692183_95f980b675.jpg,335,500,https://live.staticflickr.com/4023/4346692183_95f980b675_t.jpg,67,100,https://live.staticflickr.com/4023/4346692183_95f980b675_n.jpg,214,320
4346690115,4346690115,68222897@N00,8bb5a8625a,2694,3,DSC_0301,1,0,0,3,1265843394,2009-09-30 11:59:26,0,0,31,,47.033447,12.717091,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2694/4346690115_922f60dd16_o.jpg,2592,3872,https://live.staticflickr.com/2694/4346690115_8bb5a8625a.jpg,335,500,https://live.staticflickr.com/2694/4346690115_8bb5a8625a_t.jpg,67,100,https://live.staticflickr.com/2694/4346690115_8bb5a8625a_n.jpg,214,320
4346687925,4346687925,68222897@N00,04e18fcac2,4069,5,DSC_0300,1,0,0,3,1265843338,2009-09-30 11:52:58,0,0,38,,47.033836,12.717063,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4069/4346687925_ec2e6e6f0d_o.jpg,2592,3872,https://live.staticflickr.com/4069/4346687925_04e18fcac2.jpg,335,500,https://live.staticflickr.com/4069/4346687925_04e18fcac2_t.jpg,67,100,https://live.staticflickr.com/4069/4346687925_04e18fcac2_n.jpg,214,320
4347431370,4347431370,68222897@N00,0824fa527e,4068,5,DSC_0299,1,0,0,3,1265843262,2009-09-29 19:13:13,0,0,30,,47.030961,12.715466,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4068/4347431370_c424deb77d_o.jpg,2592,3872,https://live.staticflickr.com/4068/4347431370_0824fa527e.jpg,335,500,https://live.staticflickr.com/4068/4347431370_0824fa527e_t.jpg,67,100,https://live.staticflickr.com/4068/4347431370_0824fa527e_n.jpg,214,320
4347430252,4347430252,68222897@N00,02d5222693,2796,3,DSC_0296,1,0,0,3,1265843231,2009-09-29 19:12:27,0,0,28,,47.030961,12.715466,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2796/4347430252_558d6dd5cb_o.jpg,2592,3872,https://live.staticflickr.com/2796/4347430252_02d5222693.jpg,335,500,https://live.staticflickr.com/2796/4347430252_02d5222693_t.jpg,67,100,https://live.staticflickr.com/2796/4347430252_02d5222693_n.jpg,214,320
4346681935,4346681935,68222897@N00,d5046627d8,2696,3,DSC_0295,1,0,0,3,1265843181,2009-09-29 19:12:25,0,0,29,,47.030963,12.715463,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2696/4346681935_1863024aa1_o.jpg,2592,3872,https://live.staticflickr.com/2696/4346681935_d5046627d8.jpg,335,500,https://live.staticflickr.com/2696/4346681935_d5046627d8_t.jpg,67,100,https://live.staticflickr.com/2696/4346681935_d5046627d8_n.jpg,214,320
4346680581,4346680581,68222897@N00,5f3a4a2faa,4041,5,DSC_0294,1,0,0,3,1265843119,2009-09-29 19:12:19,0,0,33,,47.030961,12.715466,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4041/4346680581_3bc543c50d_o.jpg,2592,3872,https://live.staticflickr.com/4041/4346680581_5f3a4a2faa.jpg,335,500,https://live.staticflickr.com/4041/4346680581_5f3a4a2faa_t.jpg,67,100,https://live.staticflickr.com/4041/4346680581_5f3a4a2faa_n.jpg,214,320
3778569381,3778569381,70008341@N00,6861f35574,3475,4,Wanderung am Großglockner 11.7.2009 (101).jpg,1,0,0,2,1249166095,2009-07-11 18:33:33,0,0,278,,47.022641,12.689022,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3475/3778569381_72fc58a25d_o.jpg,2736,3648,https://live.staticflickr.com/3475/3778569381_6861f35574.jpg,375,500,https://live.staticflickr.com/3475/3778569381_6861f35574_t.jpg,75,100,https://live.staticflickr.com/3475/3778569381_6861f35574_n.jpg,240,320
3779365434,3779365434,70008341@N00,e93c47c1d2,3546,4,Wanderung am Großglockner 11.7.2009 (100).jpg,1,0,0,2,1249165847,2009-07-11 18:33:21,0,0,355,,47.022677,12.689047,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3546/3779365434_e5f62a51b6_o.jpg,2736,3648,https://live.staticflickr.com/3546/3779365434_e93c47c1d2.jpg,375,500,https://live.staticflickr.com/3546/3779365434_e93c47c1d2_t.jpg,75,100,https://live.staticflickr.com/3546/3779365434_e93c47c1d2_n.jpg,240,320
3779355956,3779355956,70008341@N00,1d37d173ff,3475,4,Wanderung am Großglockner 11.7.2009 (95).jpg,1,0,0,2,1249165610,2009-07-11 17:08:02,0,0,539,,47.039494,12.689727,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3475/3779355956_809ae96d9a_o.jpg,2736,3648,https://live.staticflickr.com/3475/3779355956_1d37d173ff.jpg,375,500,https://live.staticflickr.com/3475/3779355956_1d37d173ff_t.jpg,75,100,https://live.staticflickr.com/3475/3779355956_1d37d173ff_n.jpg,240,320
3778540691,3778540691,70008341@N00,8dbf77d595,2503,3,Wanderung am Großglockner 11.7.2009 (94).jpg,1,0,0,2,1249165378,2009-07-11 17:07:54,0,0,669,,47.039494,12.689722,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2503/3778540691_8a5fea167c_o.jpg,2736,3648,https://live.staticflickr.com/2503/3778540691_8dbf77d595.jpg,375,500,https://live.staticflickr.com/2503/3778540691_8dbf77d595_t.jpg,75,100,https://live.staticflickr.com/2503/3778540691_8dbf77d595_n.jpg,240,320
3779337734,3779337734,70008341@N00,0afa0e9a6b,3461,4,Wanderung am Großglockner 11.7.2009 (91).jpg,1,0,0,2,1249165159,2009-07-11 16:57:43,0,0,242,,47.042213,12.689072,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3461/3779337734_a62d07a7fc_o.jpg,2736,3648,https://live.staticflickr.com/3461/3779337734_0afa0e9a6b.jpg,375,500,https://live.staticflickr.com/3461/3779337734_0afa0e9a6b_t.jpg,75,100,https://live.staticflickr.com/3461/3779337734_0afa0e9a6b_n.jpg,240,320
3778520257,3778520257,70008341@N00,4f3bc76050,3430,4,Wanderung am Großglockner 11.7.2009 (90).jpg,1,0,0,2,1249164868,2009-07-11 16:56:16,0,0,295,,47.042719,12.689341,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3430/3778520257_60df720e70_o.jpg,2736,3648,https://live.staticflickr.com/3430/3778520257_4f3bc76050.jpg,375,500,https://live.staticflickr.com/3430/3778520257_4f3bc76050_t.jpg,75,100,https://live.staticflickr.com/3430/3778520257_4f3bc76050_n.jpg,240,320
3779313584,3779313584,70008341@N00,333dc953f4,2431,3,Wanderung am Großglockner 11.7.2009 (88).jpg,1,0,0,2,1249164556,2009-07-11 16:55:21,0,0,239,,47.042747,12.688983,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2431/3779313584_893853c19e_o.jpg,2736,3648,https://live.staticflickr.com/2431/3779313584_333dc953f4.jpg,375,500,https://live.staticflickr.com/2431/3779313584_333dc953f4_t.jpg,75,100,https://live.staticflickr.com/2431/3779313584_333dc953f4_n.jpg,240,320
3779129228,3779129228,70008341@N00,be0c7a13b7,2637,3,Wanderung am Großglockner 11.7.2009 (11).jpg,1,0,0,2,1249160007,2009-07-11 12:29:04,0,0,299,,47.039844,12.691983,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2637/3779129228_9a81decbc2_o.jpg,2736,3648,https://live.staticflickr.com/2637/3779129228_be0c7a13b7.jpg,375,500,https://live.staticflickr.com/2637/3779129228_be0c7a13b7_t.jpg,75,100,https://live.staticflickr.com/2637/3779129228_be0c7a13b7_n.jpg,240,320
3779107872,3779107872,70008341@N00,98879b8d52,2539,3,Wanderung am Großglockner 11.7.2009 (05).jpg,1,0,0,2,1249159499,2009-07-11 11:59:11,0,0,232,,47.036580,12.689197,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2539/3779107872_5f4c6a1f71_o.jpg,2736,3648,https://live.staticflickr.com/2539/3779107872_98879b8d52.jpg,375,500,https://live.staticflickr.com/2539/3779107872_98879b8d52_t.jpg,75,100,https://live.staticflickr.com/2539/3779107872_98879b8d52_n.jpg,240,320
3444210518,3444210518,46656862@N00,a38d455a5b,3372,4,IMG_0753,1,0,0,0,1239778108,2008-07-03 14:18:06,0,0,23,,47.020488,12.688300,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3372/3444210518_a6a480514e_o.jpg,1728,3072,https://live.staticflickr.com/3372/3444210518_a38d455a5b.jpg,281,500,https://live.staticflickr.com/3372/3444210518_a38d455a5b_t.jpg,56,100,https://live.staticflickr.com/3372/3444210518_a38d455a5b_n.jpg,180,320
3443394635,3443394635,46656862@N00,4bb3a8ef6d,3561,4,IMG_0744,1,0,0,0,1239778071,2008-07-03 13:47:36,0,0,31,,47.026194,12.704955,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3561/3443394635_b5563f8b01_o.jpg,1728,3072,https://live.staticflickr.com/3561/3443394635_4bb3a8ef6d.jpg,281,500,https://live.staticflickr.com/3561/3443394635_4bb3a8ef6d_t.jpg,56,100,https://live.staticflickr.com/3561/3443394635_4bb3a8ef6d_n.jpg,180,320
3443394363,3443394363,46656862@N00,41fee48815,3641,4,IMG_0743,1,0,0,0,1239778058,2008-07-03 13:47:32,0,0,34,,47.026194,12.704955,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3641/3443394363_f527e06137_o.jpg,1728,3072,https://live.staticflickr.com/3641/3443394363_41fee48815.jpg,281,500,https://live.staticflickr.com/3641/3443394363_41fee48815_t.jpg,56,100,https://live.staticflickr.com/3641/3443394363_41fee48815_n.jpg,180,320
6137426582,6137426582,17027860@N00,0ee56f6dd9,6179,7,Austria 173,1,0,0,5,1315766598,2011-08-27 10:23:52,0,0,235,,47.003000,12.620166,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/6179/6137426582_c996e06979_o.jpg,3216,4288,https://live.staticflickr.com/6179/6137426582_0ee56f6dd9.jpg,375,500,https://live.staticflickr.com/6179/6137426582_0ee56f6dd9_t.jpg,75,100,https://live.staticflickr.com/6179/6137426582_0ee56f6dd9_n.jpg,240,320
4568173994,4568173994,68222897@N00,958891ed15,4016,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272722016,2010-04-17 13:26:54,0,0,33,,47.034350,12.716913,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4016/4568173994_4502975d15_o.jpg,4000,3000,https://live.staticflickr.com/4016/4568173994_958891ed15.jpg,500,375,https://live.staticflickr.com/4016/4568173994_958891ed15_t.jpg,100,75,https://live.staticflickr.com/4016/4568173994_958891ed15_n.jpg,320,240
4567487137,4567487137,68222897@N00,0c7fb87649,4038,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720433,2010-04-16 16:46:06,0,0,51,,47.021350,12.695875,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4038/4567487137_bda51b04f9_o.jpg,3000,4000,https://live.staticflickr.com/4038/4567487137_0c7fb87649.jpg,375,500,https://live.staticflickr.com/4038/4567487137_0c7fb87649_t.jpg,75,100,https://live.staticflickr.com/4038/4567487137_0c7fb87649_n.jpg,240,320
3778309013,3778309013,70008341@N00,61ee090374,3442,4,Wanderung am Großglockner 11.7.2009 (08).jpg,1,0,0,2,1249159642,2009-07-11 12:18:23,0,0,223,,47.038947,12.691658,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3442/3778309013_6e97a22c57_o.jpg,2736,3648,https://live.staticflickr.com/3442/3778309013_61ee090374.jpg,375,500,https://live.staticflickr.com/3442/3778309013_61ee090374_t.jpg,75,100,https://live.staticflickr.com/3442/3778309013_61ee090374_n.jpg,240,320
3779095522,3779095522,70008341@N00,840e1f28d3,2458,3,Wanderung am Großglockner 11.7.2009 (04).jpg,1,0,0,2,1249159214,2009-07-11 11:43:36,0,0,304,,47.031416,12.688650,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2458/3779095522_fbf3631f7d_o.jpg,2736,3648,https://live.staticflickr.com/2458/3779095522_840e1f28d3.jpg,375,500,https://live.staticflickr.com/2458/3779095522_840e1f28d3_t.jpg,75,100,https://live.staticflickr.com/2458/3779095522_840e1f28d3_n.jpg,240,320
3778316575,3778316575,70008341@N00,8fcc8ee393,3463,4,Wanderung am Großglockner 11.7.2009 (10).jpg,1,0,0,2,1249159827,2009-07-11 12:28:51,0,0,248,,47.039922,12.691513,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3463/3778316575_388dbd6d99_o.jpg,2736,3648,https://live.staticflickr.com/3463/3778316575_8fcc8ee393.jpg,375,500,https://live.staticflickr.com/3463/3778316575_8fcc8ee393_t.jpg,75,100,https://live.staticflickr.com/3463/3778316575_8fcc8ee393_n.jpg,240,320
3443395135,3443395135,46656862@N00,2d80182b38,3306,4,IMG_0752,1,0,0,0,1239778090,2008-07-03 14:17:59,0,0,28,,47.020488,12.688300,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3306/3443395135_b023730bf5_o.jpg,1728,3072,https://live.staticflickr.com/3306/3443395135_2d80182b38.jpg,281,500,https://live.staticflickr.com/3306/3443395135_2d80182b38_t.jpg,56,100,https://live.staticflickr.com/3306/3443395135_2d80182b38_n.jpg,180,320
3444208632,3444208632,46656862@N00,a7f8ba823d,3661,4,IMG_0742,1,0,0,0,1239778032,2008-07-03 13:42:08,0,0,6,,47.030519,12.713002,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3661/3444208632_78ee2c70af_o.jpg,1728,3072,https://live.staticflickr.com/3661/3444208632_a7f8ba823d.jpg,281,500,https://live.staticflickr.com/3661/3444208632_a7f8ba823d_t.jpg,56,100,https://live.staticflickr.com/3661/3444208632_a7f8ba823d_n.jpg,180,320
