id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,license,dateupload,datetaken,datetakengranularity,datetakenunknown,views,machine_tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,url_o,height_o,width_o
4568169316,4568169316,68222897@N00,daece1d658,3298,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721886,2010-04-17 13:05:40,0,0,23,,47.039155,12.712263,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3298/4568169316_de100851c0_o.jpg,3000,4000
4568168568,4568168568,68222897@N00,e782cbc274,3048,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721864,2010-04-17 12:59:04,0,0,21,,47.039155,12.712263,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3048/4568168568_1e2d1e2faf_o.jpg,3000,4000
4567533611,4567533611,68222897@N00,b05c836e20,4002,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721840,2010-04-17 12:15:09,0,0,29,,47.039155,12.712263,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4002/4567533611_1ffd437e9f_o.jpg,3000,4000
4568166740,4568166740,68222897@N00,08bc7aeb49,4049,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721814,2010-04-17 12:14:35,0,0,20,,47.039155,12.712263,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4049/4568166740_ab098c978d_o.jpg,3000,4000
4567532115,4567532115,68222897@N00,845c23191c,3298,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721794,2010-04-17 12:14:20,0,0,28,,47.039219,12.709630,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3298/4567532115_bcf0ba5123_o.jpg,3000,4000
4567531519,4567531519,68222897@N00,92099d19b8,4006,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721775,2010-04-17 12:13:26,0,0,25,,47.039219,12.709630,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4006/4567531519_f74a271682_o.jpg,4000,3000
4568164808,4568164808,68222897@N00,9d95007757,4046,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721753,2010-04-17 11:17:11,0,0,27,,47.039219,12.709630,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4046/4568164808_f10f685474_o.jpg,3000,4000
4568163904,4568163904,68222897@N00,359b5e801c,4007,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721729,2010-04-17 11:17:02,0,0,33,,47.039219,12.709630,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4007/4568163904_8e95f6f1d1_o.jpg,3000,4000
4567529173,4567529173,68222897@N00,d4e0695b52,4020,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721707,2010-04-17 11:16:47,0,0,30,,47.039219,12.709630,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4020/4567529173_22552a1190_o.jpg,3000,4000
4568162496,4568162496,68222897@N00,53a044073f,3032,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721687,2010-04-17 11:07:19,0,0,19,,47.039377,12.708516,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3032/4568162496_d165fa356f_o.jpg,3000,4000
4567527619,4567527619,68222897@N00,8279764591,4007,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721664,2010-04-17 11:06:56,0,0,30,,47.039377,12.708516,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4007/4567527619_bea9a6b1db_o.jpg,3000,4000
4568161046,4568161046,68222897@N00,03d8d77867,4032,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721645,2010-04-17 11:06:44,0,0,34,,47.039377,12.708516,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4032/4568161046_a06a66c538_o.jpg,3000,4000
4568160232,4568160232,68222897@N00,280bfc16ae,4025,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721623,2010-04-17 11:06:30,0,0,40,,47.039377,12.708516,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4025/4568160232_74b62cec20_o.jpg,3000,4000
4567525299,4567525299,68222897@N00,e20a5f83af,4001,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721599,2010-04-17 10:59:48,0,0,27,,47.039377,12.708516,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4001/4567525299_3e11492674_o.jpg,4000,3000
4568158624,4568158624,68222897@N00,6ee929c18d,3650,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721576,2010-04-17 10:59:30,0,0,31,,47.039377,12.708516,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3650/4568158624_11b42f1b50_o.jpg,4000,3000
4568157192,4568157192,68222897@N00,49308cb904,3298,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721534,2010-04-17 10:56:22,0,0,31,,47.039477,12.708380,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3298/4568157192_828b25df01_o.jpg,3000,4000
4568156488,4568156488,68222897@N00,100cd2677e,3212,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721512,2010-04-17 10:56:17,0,0,28,,47.037841,12.712705,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3212/4568156488_dbcf5dc224_o.jpg,3000,4000
4568155746,4568155746,68222897@N00,9bae9a758a,3156,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721490,2010-04-17 10:56:11,0,0,27,,47.037841,12.712705,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3156/4568155746_468d1fbe6d_o.jpg,3000,4000
4567520739,4567520739,68222897@N00,8b428b7760,3229,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721469,2010-04-17 10:56:01,0,0,27,,47.037841,12.712705,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3229/4567520739_bdb218917d_o.jpg,3000,4000
4567519967,4567519967,68222897@N00,7a351b7b61,3141,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721448,2010-04-17 10:54:24,0,0,28,,47.037841,12.712705,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3141/4567519967_2dc074dfa3_o.jpg,3000,4000
4568153542,4568153542,68222897@N00,6eb8d80b38,3298,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721428,2010-04-17 10:50:30,0,0,32,,47.037841,12.712705,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3298/4568153542_b2620272c6_o.jpg,3000,4000
4567518469,4567518469,68222897@N00,59298f8cd4,4022,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721407,2010-04-17 10:50:22,0,0,22,,47.040047,12.710030,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4022/4567518469_7df26893c9_o.jpg,3000,4000
4568152140,4568152140,68222897@N00,a171c65627,4034,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721385,2010-04-17 10:00:43,0,0,28,,47.040266,12.710969,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4034/4568152140_dc93389a66_o.jpg,3000,4000
4567517025,4567517025,68222897@N00,e9404dd9fc,4022,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721363,2010-04-17 10:00:37,0,0,29,,47.039925,12.711219,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4022/4567517025_be1a3bae03_o.jpg,3000,4000
4568150586,4568150586,68222897@N00,2940821b32,3257,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721342,2010-04-17 10:00:21,0,0,27,,47.039925,12.711219,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3257/4568150586_31d1dda1fe_o.jpg,3000,4000
4567515589,4567515589,68222897@N00,615556854e,4026,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721320,2010-04-17 09:59:20,0,0,25,,47.039355,12.712388,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4026/4567515589_d724ba69d4_o.jpg,3000,4000
4568149278,4568149278,68222897@N00,4c6a77e68a,4030,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721300,2010-04-17 09:59:01,0,0,43,,47.039355,12.712388,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4030/4568149278_bb20ba3d69_o.jpg,3000,4000
4567514195,4567514195,68222897@N00,0ca0466a28,3298,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721277,2010-04-17 09:58:26,0,0,21,,47.039355,12.712388,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3298/4567514195_61748feb4f_o.jpg,4000,3000
4567513487,4567513487,68222897@N00,6c4d7b9005,4055,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721257,2010-04-17 09:38:47,0,0,24,,47.039355,12.712388,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4055/4567513487_00cbd2c912_o.jpg,3000,4000
4567512861,4567512861,68222897@N00,a3d4155c17,4071,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721237,2010-04-17 09:37:50,0,0,33,,47.039355,12.712388,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4071/4567512861_3dc1dcf4e6_o.jpg,3000,4000
4568146424,4568146424,68222897@N00,fc1440df95,4037,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721217,2010-04-17 09:37:42,0,0,39,,47.039355,12.712388,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4037/4568146424_f55617d43d_o.jpg,3000,4000
4567511471,4567511471,68222897@N00,844e2ee2da,4065,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721198,2010-04-17 09:17:33,0,0,24,,47.039355,12.712388,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4065/4567511471_eb60c3b293_o.jpg,3000,4000
4568145286,4568145286,68222897@N00,c6892d5322,4041,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721179,2010-04-17 09:17:23,0,0,22,,47.039355,12.712388,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4041/4568145286_fc5affd6ec_o.jpg,4000,3000
4567510317,4567510317,68222897@N00,458442a95d,4003,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721161,2010-04-17 09:01:50,0,0,28,,47.036233,12.715263,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4003/4567510317_dccda3e10d_o.jpg,3000,4000
4568143874,4568143874,68222897@N00,3e74823651,4002,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721136,2010-04-17 09:01:43,0,0,23,,47.036233,12.715263,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4002/4568143874_76c15a578e_o.jpg,3000,4000
4568143174,4568143174,68222897@N00,7b06cf5003,4047,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721114,2010-04-17 09:01:07,0,0,27,,47.036233,12.715263,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4047/4568143174_06e3597b27_o.jpg,4000,3000
4568142500,4568142500,68222897@N00,25e1fdbb00,4048,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721093,2010-04-17 09:00:51,0,0,34,,47.036233,12.715263,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4048/4568142500_027229e1a9_o.jpg,3000,4000
4568141760,4568141760,68222897@N00,13ef9daae0,4055,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721071,2010-04-17 09:00:09,0,0,37,,47.036233,12.715263,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4055/4568141760_2293b94e50_o.jpg,4000,3000
4567506491,4567506491,68222897@N00,3cd4867308,3298,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721048,2010-04-17 09:00:00,0,0,26,,47.035452,12.715913,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3298/4567506491_7f0316fb88_o.jpg,3000,4000
4567505721,4567505721,68222897@N00,fa5b0ff214,4065,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721025,2010-04-17 08:59:33,0,0,21,,47.035452,12.715913,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4065/4567505721_a3bc2ec0a5_o.jpg,3000,4000
4567505139,4567505139,68222897@N00,83c8659089,3598,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272721004,2010-04-17 08:59:22,0,0,26,,47.035452,12.715913,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3598/4567505139_507676e9fa_o.jpg,3000,4000
4567504587,4567504587,68222897@N00,c557fe0bc5,3208,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720986,2010-04-17 08:59:16,0,0,30,,47.034630,12.716513,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3208/4567504587_769df13dae_o.jpg,3000,4000
4567504029,4567504029,68222897@N00,7b9ffc21e3,4019,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720967,2010-04-17 08:59:08,0,0,27,,47.034630,12.716513,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4019/4567504029_739f037cb0_o.jpg,3000,4000
4567503445,4567503445,68222897@N00,ac4bd22040,4057,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720947,2010-04-17 08:59:05,0,0,33,,47.034630,12.716513,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4057/4567503445_bc211c3c3e_o.jpg,3000,4000
4567502887,4567502887,68222897@N00,5aac381373,4029,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720928,2010-04-17 07:32:55,0,0,25,,47.031036,12.715311,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4029/4567502887_7642dd2848_o.jpg,3000,4000
4568136174,4568136174,68222897@N00,6935cf05bb,4015,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720899,2010-04-17 07:32:46,0,0,32,,47.031036,12.715311,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4015/4568136174_67a5f39031_o.jpg,3000,4000
4567501191,4567501191,68222897@N00,67a33ff780,3298,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720872,2010-04-17 07:32:41,0,0,28,,47.031036,12.715311,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3298/4567501191_8fe4f800e6_o.jpg,3000,4000
4568134764,4568134764,68222897@N00,a27fc292f9,4010,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720850,2010-04-17 07:32:13,0,0,28,,47.031036,12.715311,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4010/4568134764_4a8d2b5469_o.jpg,3000,4000
4568134066,4568134066,68222897@N00,b598b4cf97,4049,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720828,2010-04-16 21:39:23,0,0,41,,47.031086,12.715694,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4049/4568134066_76410c9014_o.jpg,4000,3000
4567499197,4567499197,68222897@N00,8fc32aac7b,3298,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720806,2010-04-16 21:26:57,0,0,32,,47.031086,12.715694,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3298/4567499197_c09f8bca46_o.jpg,4000,3000
4568132552,4568132552,68222897@N00,a27e1c4347,4067,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720780,2010-04-16 21:26:14,0,0,33,,47.031086,12.715694,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4067/4568132552_97f57265b1_o.jpg,3000,4000
4568131782,4568131782,68222897@N00,355e8f2c4c,3298,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720755,2010-04-16 18:24:56,0,0,27,,47.031086,12.715694,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3298/4568131782_621c1aa006_o.jpg,3000,4000
4568131140,4568131140,68222897@N00,72c06201bb,3258,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720734,2010-04-16 18:24:01,0,0,27,,47.031086,12.715694,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3258/4568131140_dd0bb50b1d_o.jpg,3000,4000
4567496293,4567496293,68222897@N00,6af354d03d,3102,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720710,2010-04-16 18:22:57,0,0,22,,47.031086,12.715694,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3102/4567496293_8e3ce48624_o.jpg,3000,4000
4568129676,4568129676,68222897@N00,fb232c89c4,4028,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720688,2010-04-16 18:22:40,0,0,31,,47.031086,12.715694,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4028/4568129676_a807e9085a_o.jpg,3000,4000
4568128812,4568128812,68222897@N00,94ecdf9ac3,4009,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720664,2010-04-16 18:22:20,0,0,45,,47.031086,12.715694,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4009/4568128812_85c14bdda8_o.jpg,4000,3000
4567493929,4567493929,68222897@N00,eb0b10c9cb,4042,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720640,2010-04-16 18:22:14,0,0,28,,47.031086,12.715694,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4042/4567493929_a950c97b49_o.jpg,3000,4000
4568127286,4568127286,68222897@N00,554fc0a8ba,4037,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720617,2010-04-16 17:50:44,0,0,29,,47.027422,12.707169,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4037/4568127286_e3a250cf18_o.jpg,3000,4000
4568126642,4568126642,68222897@N00,beffb17ae5,3197,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720596,2010-04-16 17:49:43,0,0,28,,47.027422,12.707169,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3197/4568126642_e41b946ea3_o.jpg,4000,3000
4568125900,4568125900,68222897@N00,247cacf174,4020,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720572,2010-04-16 17:49:24,0,0,27,,47.027422,12.707169,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4020/4568125900_91b74be6a3_o.jpg,3000,4000
4568125150,4568125150,68222897@N00,37567d8d3d,4042,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720548,2010-04-16 17:35:10,0,0,31,,47.027422,12.707169,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4042/4568125150_19b5978af5_o.jpg,3000,4000
4568124474,4568124474,68222897@N00,cd8b4098c8,3298,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720527,2010-04-16 17:35:03,0,0,42,,47.027422,12.707169,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3298/4568124474_d49eb10363_o.jpg,3000,4000
4567489767,4567489767,68222897@N00,f4ae47db74,4035,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720507,2010-04-16 17:26:41,0,0,48,,47.022827,12.700638,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4035/4567489767_19b65de25b_o.jpg,3000,4000
4567489003,4567489003,68222897@N00,4d963672dc,4060,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720485,2010-04-16 16:56:43,0,0,51,,47.022827,12.700638,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4060/4567489003_6bf206d9b2_o.jpg,4000,3000
4568122154,4568122154,68222897@N00,711faa8a5f,4030,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720457,2010-04-16 16:56:33,0,0,44,,47.022827,12.700638,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4030/4568122154_ee2ef0da0a_o.jpg,3000,4000
4567487137,4567487137,68222897@N00,0c7fb87649,4038,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720433,2010-04-16 16:46:06,0,0,51,,47.021350,12.695875,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4038/4567487137_bda51b04f9_o.jpg,3000,4000
4567486361,4567486361,68222897@N00,9681b9b971,3298,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720409,2010-04-16 16:45:59,0,0,52,,47.020858,12.694872,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3298/4567486361_23bd8d4a96_o.jpg,3000,4000
4568119706,4568119706,68222897@N00,fcbefc512c,4027,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720384,2010-05-01 15:26:24,0,1,47,,47.031069,12.715611,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4027/4568119706_8891409075_o.jpg,3000,4000
4567485509,4567485509,68222897@N00,20651a94e5,4027,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720381,2010-05-01 15:26:21,0,1,31,,47.031069,12.715611,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4027/4567485509_614cc77ec2_o.jpg,513,1346
4568119570,4568119570,68222897@N00,913318db90,3298,4,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720379,2010-05-01 15:26:19,0,1,30,,47.031069,12.715611,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3298/4568119570_64126e03ed_o.jpg,638,1372
4568119472,4568119472,68222897@N00,bd9f36768f,4054,5,"Glorerhütte (BTS, April 2010)",1,0,0,3,1272720376,2010-05-01 15:26:16,0,1,29,,47.031069,12.715611,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4054/4568119472_3c2f8a9d7c_o.jpg,493,1177
4347491550,4347491550,68222897@N00,04b6b57273,4009,5,p3,1,0,0,3,1265844835,2010-02-11 00:33:55,0,1,34,,47.041574,12.710047,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4009/4347491550_3a077ee4cd_o.jpg,2472,7423
4347490504,4347490504,68222897@N00,75b7c87122,4016,5,p2,1,0,0,3,1265844806,2010-02-11 00:33:26,0,1,39,,47.034188,12.716752,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4016/4347490504_32218cea06_o.jpg,1983,5665
4346742749,4346742749,68222897@N00,8da0ba616d,4059,5,p1,1,0,0,3,1265844781,2010-02-11 00:33:01,0,1,40,,47.035816,12.715605,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4059/4346742749_2448eb7e0c_o.jpg,2419,9700
4347488130,4347488130,68222897@N00,8df67e505e,4016,5,DSC_0336,1,0,0,3,1265844740,2009-10-01 14:45:05,0,0,34,,47.041580,12.709919,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4016/4347488130_caa8092cd2_o.jpg,2592,3872
4347486282,4347486282,68222897@N00,14132f6088,4006,5,DSC_0335,1,0,0,3,1265844693,2009-10-01 14:44:20,0,0,25,,47.041574,12.710047,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4006/4347486282_616d69319a_o.jpg,2592,3872
4346737517,4346737517,68222897@N00,b38d39b3f5,4012,5,DSC_0330,1,0,0,3,1265844642,2009-10-01 14:43:24,0,0,26,,47.041574,12.710047,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4012/4346737517_d1bbe22355_o.jpg,3872,2592
4347481856,4347481856,68222897@N00,26c368bbb0,2727,3,DSC_0329,1,0,0,3,1265844582,2009-10-01 14:43:02,0,0,27,,47.041574,12.710047,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2727/4347481856_8572eb3d16_o.jpg,2592,3872
4346733643,4346733643,68222897@N00,6b1c309cc9,2678,3,DSC_0328,1,0,0,3,1265844536,2009-09-30 16:06:08,0,0,27,,47.034238,12.716908,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2678/4346733643_cb4f33dfb2_o.jpg,2592,3872
4346731143,4346731143,68222897@N00,b19ebc2d16,4013,5,DSC_0327,1,0,0,3,1265844470,2009-09-30 16:05:52,0,0,27,,47.034238,12.716908,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4013/4346731143_c44c69fb30_o.jpg,2592,3872
4347475448,4347475448,68222897@N00,b2c7f716aa,4037,5,DSC_0326,1,0,0,3,1265844417,2009-09-30 16:05:15,0,0,24,,47.034238,12.716908,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4037/4347475448_26fcb1d41e_o.jpg,2592,3872
4347472778,4347472778,68222897@N00,518cbdb43f,4060,5,DSC_0325,1,0,0,3,1265844350,2009-09-30 14:37:04,0,0,37,,47.034238,12.716908,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4060/4347472778_2a8dbda6d9_o.jpg,2592,3872
4347471198,4347471198,68222897@N00,001ca583c8,4034,5,DSC_0324,1,0,0,3,1265844305,2009-09-30 14:35:37,0,0,26,,47.034238,12.716908,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4034/4347471198_7878a855c7_o.jpg,2592,3872
4347468548,4347468548,68222897@N00,e821da2499,2668,3,DSC_0323,1,0,0,3,1265844233,2009-09-30 14:35:04,0,0,30,,47.034238,12.716908,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2668/4347468548_29fd998526_o.jpg,2592,3872
4347466404,4347466404,68222897@N00,be1f7c0083,4023,5,DSC_0322,1,0,0,3,1265844174,2009-09-30 14:34:51,0,0,26,,47.034238,12.716908,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4023/4347466404_77626732e0_o.jpg,2592,3872
4346716897,4346716897,68222897@N00,cbd2b2a7b0,4020,5,DSC_0321,1,0,0,3,1265844090,2009-09-30 14:33:49,0,0,35,,47.034238,12.716908,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/4020/4346716897_cb528f916e_o.jpg,2592,3872
